user_id,name,avgpoint,avg_price,num_reviews,topsis_score,rank,dishes
0333369401,Bún Lòng & Cháo Lòng - Trương Định,7.6,70000.0,6,0.4578464706062712,32.0, phở bún mì cháo miến bún lòng cháo lòng mì lòng bún ngan nước phở gà bún ngan mọc miến ngan nước phở ngan bún mọc miến mọc miến ngan mọc
0333369401,Minh Lan - Miến Lươn Số 1 Chân Cầm,6.9,65000.0,61,0.4568784045245559,33.0, món nước miến miến trộn miến xào miến nước chả lươn súp lươn quẩy nem lươn cháo lươn lươn khô lạng nộm lươn
0333369401,Ngọc Loan - Ốc Ăn Vặt - Lê Lai,6.6,62500.0,9,0.45686320541180525,34.0, hải sản cháo nghêu sò ốc ăn vặt ăn nhẹ nem cá bò viên trái cây mực trứng nướng muối ớt mực trứng hấp con mực trứng chiên mắm con ốc mít luộc ốc vặn luộc ốc lẫn luộc ốc mít hấp xả ốc mít xào me sung muối rượu dừa
0333369401,Gà Tần Gia Bảo - Hoàng Mai,7.9,75000.0,3,0.45566808748860077,35.0, thịt gà bún mì cháo chân gà hầm combo xuất móng giò rau gà tần nửa con cả đùi và cánh trứng lộn ngải cứu quả óc tần mì tim thuốc bắc óc tần mix thêm tim trứng quả tim hầm tim hầm chân gà tần hầm
0333369401,Đặc Sản Chim Nhật Tân Hà Nam,4.5,50000.0,3,0.4533476015896949,36.0, bún xôi cháo miến cơm xôi chim chim hầm thuốc bắc ngải cứu rau củ quả luộc chim rẽ hồng nướng xôi cháy miến chim cháo chim rau củ quả xào
0333369401,Quán Bà Liêm - Đặc Sản Lươn Nghệ An,6.3,65000.0,9,0.45222222743845847,37.0, bún hải sản bào ngư cháo miến đặc sản vùng miến lươn xào súp bánh mỳ cháo lươn bánh đa lươn om chuối đậu suất người súp bánh cuốn miến lươn nước lươn cuốn lá lốt lươn xào sả ớt suất người lươn om chuối đậu suất người
0333369401,Cháo Trai - Nguyễn Văn Ngọc,8.5,85000.0,2,0.45139850617637134,38.0, xôi cháo ăn vặt ăn nhẹ nem cháo trai cháo sườn sụn vịt lộn chè đỗ đen trứng lá ngải bánh mì thịt xiên cút lộn nước mía
0333369401,Huy Bếp - Lẩu Cháo Chim,7.3,75000.0,3,0.45067129198363254,39.0, thịt bò xôi lẩu cơm chim rẽ nướng chim rẽ xào sả ớt lẩu cháo chim rẽ lẩu cháo chim câu chim câu quay chim câu nướng lá chanh lẩu chim câu thuốc bắc gà già nướng gà già xào lăn gà già xào dưa chua
0333369401,"Xôi, Bánh Mì & Các Món Bình Dân - Ao Sen",7.8,80000.0,3,0.4500847167556151,40.0, bánh mì xôi bánh bao cháo bánh kẹo ăn vặt ăn nhẹ cơm bánh tằm trứng vịt lộn xôi thịt bánh giò xôi chả xôi ruốc cháo trai bánh mì trứng bánh bao hấp bánh mì bò bánh mì ruốc
0333369401,Ốc Nóng - Lê Quý Đôn,7.0,77500.0,28,0.44577994919002767,41.0, hải sản nghêu sò ốc nem chua rán bánh bột lọc nem cuốn ốc vặn cháo sườn cháo hến nộm bò khô ốc mít
0333369401,Bún Đậu Mẹt & Lòng Trần Cháo - Chùa Láng,5.3,64000.0,19,0.44576713210202373,42.0, bún món nước cháo lòng trần lòng trần bún đậu thập cẩm cháo lòng bún lòng trần cháo tim bún đậu chả cốm lòng xào dưa măng tiết bún đậu chân giò
0333369401,Cháo Sườn Cô Là,7.2,80000.0,49,0.4449999059964228,43.0, cháo ăn vặt ăn nhẹ cháo sườn quẩy ruốc cháo sườn sụn quẩy ruốc cháo sườn quẩy cháo trắng cháo sườn sụn quẩy cháo sườn ruốc chè sắn nóng hộp to chè sắn cốc nhỏ quẩy ăn thêm ruốc thịt ăn thêm
0333369401,Chả Cá Anh Vũ - Vũ Trọng Khánh,6.6,75000.0,7,0.44496837264630595,44.0, hải sản cháo cá ăn vặt ăn nhẹ chả cá anh vũ chả cá lăng vàng cháo cá canh chua canh cá
0333369401,Cháo Sườn Hàng Bồ,7.7,85000.0,19,0.4443741416249127,45.0, cháo ăn vặt ăn nhẹ cháo sườn quẩy cháo sườn
0333369401,Cháo Sườn - Cửa Bắc,7.3,82500.0,13,0.44338902466873453,46.0, chè cháo ăn vặt ăn nhẹ cháo sườn sụn thịt băm đầy đủ chè đỗ đen hạt sen chè đỗ đen nóng
0333369401,Miến Lươn Tân Tân - Lê Thanh Nghị,5.0,65000.0,1,0.4426921136098549,47.0, bún món nước cháo miến đặc sản vùng home made miến lươn nước miến lươn trộn miến lươn xào quẩy miến lươn đặc biệt nước lươn giòn gọi thêm miến lươn đặc biệt trộn
0333369401,Cháo Trai Gia Truyền - Nghĩa Tân,7.2,86500.0,2,0.43855502821756925,48.0, chè cháo ăn vặt ăn nhẹ nem cháo sườn quẩy trứng vịt lộn chè đỗ đen cháo trai
0333369401,Cháo 37 - Bạch Mai,4.6,70500.0,4,0.43457553579114444,49.0, bún mì cháo ăn vặt ăn nhẹ cháo gan cháo thập cẩm twister combo cháo gà tim tim bầu dục xào cháo tim bầu dục cháo thịt quẩy cháo gà cháo tim trứng gà cháo thập cẩm
0333369401,Cháo 37 - Hào Nam,3.2,67500.0,3,0.4289281694397028,50.0, cháo ăn vặt ăn nhẹ cháo thịt thăn cháo tim cật cháo gà cháo tim cháo tim thịt cháo tim gan cật cháo gà đùi cháo thập cẩm cháo gà tim cháo cật
0333369401,Quán Mộc - Bò Tơ - KĐT Nam Cường,7.3,97500.0,12,0.42818401119799454,51.0, bò nướng cơm chiên thịt bò cháo cơm rau muống luộc khoai lang chiên rau mồng tơi xào rau muống xào rau mồng tơi luộc dưa chuột chẻ lạc rang bò tơ hấp cuốn rau rừng đuôi bò chặt lòng bò áp chảo
0333369401,Jin Sun Dae - Ẩm Thực Hàn Quốc,6.7,100000.0,4,0.42018573425074773,52.0, thịt bò cháo canh dồi heo canh xương canh dồi heo cay dồi thập cẩm nhỏ canh lòng heo cay canh thịt heo cơm canh xương khoai tây thịt heo dồi hấp hẹ nhỏ canh thịt heo cay
0333369401,Nhà Hàng Hải Sản Biển Đông - Đường Láng,8.0,350000.0,4,0.17620096871309215,53.0, tôm cua ghẹ hải sản cá lăng sông đà nấu canh chua g cá lăng sông đà nướng mọi g cá lăng sông đà nấu cháo gr cá lăng sông đà hấp xì dầu g cá lăng sông đà nướng riềng mẻ g cá lăng sông đà nướng muối ớt g cá lăng sông đà rang muối gr cá lăng sông đà om chuối đậu g đồ om chuối đâu cá lăng sông đà lẩu g set rau nước lẩu sashimi cá hồi na uy g
